O.S.N.,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes,AC_NO,Position,Party Code
2,G.S. JAYALAL,Communist Party of India,57529,1767,59296,43.12,126,1,CPI
3,N. PEETHAMBARAKURUP,Indian National Congress,33206,1074,34280,24.93,126,3,INC
4,SUNU BHASKARAN,Bahujan Samaj Party,359,5,364,0.26,126,6,BSP
5,SHANMUGHAN PARAVUR,Anna Democratic Human Rights Movement Party of India,518,6,524,0.38,126,5,ADHRMPI
6,VARINJAM RAJEEV,Independent,122,13,135,0.1,126,8,I
7,SETHU,Independent,168,4,172,0.13,126,7,I
8,NOTA,None of the Above,616,26,642,0.47,126,4,NOTA
1,Anu M.C,Bahujan Samaj Party,1920,28,1948,1.44,127,4,BSP
2,Adv. V Joy,Communist Party of India (Marxist),66874,1942,68816,50.89,127,1,CPI(M)
3,Adv. BRM Shafeer,Indian National Congress,49849,1146,50995,37.71,127,2,INC
4,Aji S,Bharath Dharma Jana Sena,10957,257,11214,8.29,127,3,BDJS
5,Anilkumar P,Democratic Human Rights Movement Party,455,5,460,0.34,127,7,DHRMP
6,Prince,Independent,615,43,658,0.49,127,6,I
7,Shefeer,Independent,313,10,323,0.24,127,8,I
8,NOTA,None of the Above,801,14,815,0.6,127,5,NOTA
1,O S AMBIKA,Communist Party of India (Marxist),67003,2895,69898,47.35,128,1,CPI(M)
2,VIPINLAL VIDHYADHARAN,Bahujan Samaj Party,894,33,927,0.63,128,5,BSP
3,ADV. A SREEDHARAN,Revolutionary Socialist Party,35672,1266,36938,25.02,128,3,RSP
4,ADV. P SUDHEER,Bharatiya Janata Party,37455,807,38262,25.92,128,2,BJP
5,ASHA PRAKASH,Anna Democratic Human Rights Movement Party of India,332,7,339,0.23,128,6,ADHRMPI
6,AMBILI,Independent,178,13,191,0.13,128,7,I
7,NOTA,None of the Above,1032,39,1071,0.73,128,4,NOTA
1,Anil Mangalapuram,Bahujan Samaj Party,1077,20,1097,0.76,129,4,BSP
2,B. S. Anoop,Indian National Congress,47402,1215,48617,33.51,129,2,INC
3,Ashanath G. S,Bharatiya Janata Party,30369,617,30986,21.36,129,3,BJP
4,V. Sasi,Communist Party of India,60701,1933,62634,43.17,129,1,CPI
5,Advocate G. Anil Kumar,Welfare Party Of India,605,11,616,0.42,129,6,WPOI
6,Anoop Gangan,Independent,369,3,372,0.26,129,7,I
7,NOTA,None of the Above,750,8,758,0.52,129,5,NOTA
1,Adv. G. R. ANIL,Communist Party of India,70245,2497,72742,47.54,130,1,CPI
2,Adv. J. R. PADMAKUMAR,Bharatiya Janata Party,26242,619,26861,17.56,130,3,BJP
3,P. S. PRASANTH,Indian National Congress,47877,1556,49433,32.31,130,2,INC
4,BIPIN PALLIPURAM,Bahujan Samaj Party,553,10,563,0.37,130,6,BSP
5,IRSHAD KANYAKULANGARA,SOCIAL DEMOCRATIC PARTY OF INDIA,1867,17,1884,1.23,130,4,SDPOI
6,EBINU. S,Independent,132,14,146,0.1,130,9,I
7,THATHANKODU KANNAN,Independent,165,5,170,0.11,130,7,I
8,PRASANTH. C S/o CHANDRAN. K,Independent,145,15,160,0.1,130,8,I
9,HARI VELLANADU,Independent,126,0,126,0.08,130,10,I
10,NOTA,None of the Above,903,14,917,0.6,130,5,NOTA
1,Anad Jayan,Indian National Congress,61071,1824,62895,42.92,131,2,INC
2,Adv. D. K. Murali,Communist Party of India (Marxist),70468,2669,73137,49.91,131,1,CPI(M)
3,Santhosh T.,Bahujan Samaj Party,542,10,552,0.38,131,6,BSP
4,Ajmal Ismail,SOCIAL DEMOCRATIC PARTY OF INDIA,2314,11,2325,1.59,131,4,SDPOI
5,Ashokan T. Vamanapuram,Ambedkarite Party of India,294,7,301,0.21,131,9,API
6,Thazhava Sahadevan,Bharath Dharma Jana Sena,5511,92,5603,3.82,131,3,BDJS
7,Attukal Aji,Independent,397,23,420,0.29,131,7,I
8,Navas C. M.,Independent,101,33,134,0.09,131,10,I
9,Bharathanoor Maniraj,Independent,129,3,132,0.09,131,11,I
10,R. Murali,Independent,293,17,310,0.21,131,8,I
11,NOTA,None of the Above,695,21,716,0.49,131,5,NOTA
1,Kadakampally Surendran,Communist Party of India (Marxist),62176,1514,63690,46.04,132,1,CPI(M)
2,Kochumani,Bahujan Samaj Party,370,7,377,0.27,132,5,BSP
3,Dr. S. S. Lal,Indian National Congress,32198,797,32995,23.85,132,3,INC
4,Sobha Surendran,Bharatiya Janata Party,39504,689,40193,29.06,132,2,BJP
5,Lalumon,Independent,111,1,112,0.08,132,7,I
6,V. Sasikumaran Nair,Independent,123,6,129,0.09,132,6,I
7,Syamlal,Independent,85,0,85,0.06,132,8,I
8,Adv. Sen A. G.,Independent,71,5,76,0.05,132,9,I
9,NOTA,None of the Above,655,13,668,0.48,132,4,NOTA
1,Adv.V.K.PRASANTH,Communist Party of India (Marxist),59193,1918,61111,44.4,133,1,CPI(M)
2,N.MURALI,Bahujan Samaj Party,413,6,419,0.3,133,5,BSP
3,Adv.V.V.RAJESH,Bharatiya Janata Party,38558,1038,39596,28.77,133,2,BJP
4,Adv.VEENA.S.NAIR,Indian National Congress,34292,1163,35455,25.76,133,3,INC
5,A.SHYJU,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),200,1,201,0.15,133,6,SUCOI(C)
6,NOTA,None of the Above,844,10,854,0.62,133,4,NOTA
1,KRISHNAKUMAR G,Bharatiya Janata Party,34371,625,34996,27.29,134,3,BJP
2,V .S .Sivakumar,Indian National Congress,40804,855,41659,32.49,134,2,INC
3,Adv.ANTONY RAJU,Janadhipathiya Kerala Congress,47950,798,48748,38.01,134,1,JKC
4,A .Saboora,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),356,10,366,0.29,134,6,SUCOI(C)
5,ABHILASH VADAKKAN,Independent,433,3,436,0.34,134,5,I
6,ANTONY RAJU S/o Raju,Independent,185,5,190,0.15,134,9,I
7,KRISHNAKUMAR T .S S/o Sankarankutty,Independent,87,2,89,0.07,134,11,I
8,CHALA MOHANAN D,Independent,238,7,245,0.19,134,8,I
9,RAJU ANTONY,Independent,281,8,289,0.23,134,7,I
10,SIVAKUMAR. K S/o Kumara Swamy,Independent,161,3,164,0.13,134,10,I
11,NOTA,None of the Above,1034,20,1054,0.82,134,4,NOTA
1,Kummanam Rajasekharan,Bharatiya Janata Party,50856,1032,51888,35.54,135,2,BJP
2,K.Muraleedharan,Indian National Congress,35532,992,36524,25.01,135,3,INC
3,D.Vijayan,Bahujan Samaj Party,352,4,356,0.24,135,5,BSP
4,V.Sivankutty,Communist Party of India (Marxist),54452,1385,55837,38.24,135,1,CPI(M)
5,Jain Wilson,Independent,164,1,165,0.11,135,6,I
6,Balachandran Valkannadi,Independent,84,1,85,0.06,135,9,I
7,Muraleedharan Nair,Independent,46,2,48,0.03,135,12,I
8,Rajasekharan,Independent,46,4,50,0.03,135,11,I
9,Arampally Vijayaraj,Independent,136,2,138,0.09,135,7,I
10,Shine Raj.B,Independent,65,5,70,0.05,135,10,I
11,L Sathyan Nadar,Independent,100,0,100,0.07,135,8,I
12,NOTA,None of the Above,749,7,756,0.52,135,4,NOTA
1,Krishnankutty. M,Bahujan Samaj Party,904,19,923,0.63,136,4,BSP
2,K. S. Sabarinadhan,Indian National Congress,59877,1853,61730,42.37,136,2,INC
3,C. Sivankutty,Bharatiya Janata Party,15060,319,15379,10.55,136,3,BJP
4,Adv. G. Steephen,Communist Party of India (Marxist),64795,1981,66776,45.83,136,1,CPI(M)
5,NOTA,None of the Above,885,15,900,0.62,136,5,NOTA
1,AN SAJITHA RESSAL.R.K,Indian National Congress,51273,1447,52720,32.33,137,2,INC
2,J.R.JAYAKUMAR,Bahujan Samaj Party,775,3,778,0.48,137,4,BSP
3,KARAMANA JAYAN,Bharatiya Janata Party,29195,655,29850,18.3,137,3,BJP
4,C.K.HAREENDRAN,Communist Party of India (Marxist),76302,2246,78548,48.16,137,1,CPI(M)
5,SHAJU PALIYODU,Independent,400,2,402,0.25,137,6,I
6,SELVARAJ.J.R,Independent,159,3,162,0.1,137,7,I
7,NOTA,None of the Above,623,7,630,0.39,137,5,NOTA
1,P.K KRISHNADAS,Bharatiya Janata Party,33755,787,34542,23.72,138,3,BJP
2,MALAYINKEEZHU VENUGOPAL,Indian National Congress,41723,1339,43062,29.57,138,2,INC
3,Adv I B SATHEESH,Communist Party of India (Marxist),64159,2134,66293,45.52,138,1,CPI(M)
4,KANDALA SURESH,Bahujan Samaj Party,623,5,628,0.43,138,5,BSP
5,SREEKALA NADAR,Independent,256,10,266,0.18,138,6,I
6,SYRIAC DAMIAN V. P,Independent,126,3,129,0.09,138,7,I
7,NOTA,None of the Above,686,13,699,0.48,138,4,NOTA
1,VISHNUPURAM CHANDRASEKHARAN,Bharatiya Janata Party,18267,397,18664,11.73,139,3,BJP
2,NEELALOHITHADASAN NADAR,Janata Dal (Secular),61582,1724,63306,39.79,139,2,JD(S)
3,Adv. M. VINCENT,Indian National Congress,72676,2192,74868,47.06,139,1,INC
4,KANCHAMPAZHINJI SASIKUMAR,Bahujan Samaj Party,635,6,641,0.4,139,5,BSP
5,AJIL R.A.,Independent,141,6,147,0.09,139,8,I
6,VENGANOOR ASOKAN,Independent,268,16,284,0.18,139,7,I
7,PRINCE V.S.,Independent,402,15,417,0.26,139,6,I
8,NOTA,None of the Above,758,15,773,0.49,139,4,NOTA
1,K. ANSALAN,Communist Party of India (Marxist),63345,2152,65497,47.02,140,1,CPI(M)
2,PREMAKUMAR. T. R,Bahujan Samaj Party,626,17,643,0.46,140,5,BSP
3,CHENKAL. S. RAJASEKHARAN NAIR,Bharatiya Janata Party,20475,534,21009,15.08,140,3,BJP
4,SELVARAJ. R,Indian National Congress,49451,1784,51235,36.78,140,2,INC
5,NOTA,None of the Above,892,15,907,0.65,140,4,NOTA
